business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,final
ukAUNyzUcBA4Su8UKjaJKg,"""7 Numbers Restaurant""",,"""516 Eglinton Avenue W""",Toronto,ON,M5N 1A5,43.7035217,-79.4137086,4,90,1,"[""Italian"",""Restaurants"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
N8bCOvrGH69jD3-CRc6Fpw,"""Ultimate Cafe""",Entertainment District,"""293 King Street W""",Toronto,ON,M5V 1J5,43.6464876,-79.3900847,2.5,24,0,"[""Italian"",""Restaurants"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
wPU74hyOBt0qS8Mw7XOo6A,"""Il Vagabondo""",,"""2700 Dufferin Street""",Toronto,ON,M6B 1P8,43.7024901,-79.4533181,1.5,3,0,"[""Italian"",""Restaurants"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
VutzmcU-hZt_WfgMkEuiFA,"""Pasta Tutti Giorni""",Scarborough,"""98 Island Road, Unit C""",Toronto,ON,M1C 3P2,43.7984458,-79.1395293,3,12,1,"[""Italian"",""Restaurants"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
#NAME?,"""Marinellas Italian Restaurant""",Bickford Park,"""640 College Street""",Toronto,ON,M5V 2E8,43.65507641,-79.4154641,4.5,105,1,"[""Italian"",""Restaurants"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
tgZU8QAowa7V4Af6DV9UUg,"""Mirto Italian Restaurant & Bar""",Downtown Core,"""25 Toronto St""",Toronto,ON,M5C 2R1,43.650703,-79.3760778,3,29,1,"[""Italian"",""Restaurants"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
ioEdisf6TTCoUbfQDnUCjA,"""Sharkey's Village Cafe""",Bloor-West Village,"""2199 Bloor St W""",Toronto,ON,M6S 1N2,43.6512641,-79.4753219,2.5,15,0,"[""Italian"",""Restaurants"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
wpbKGlRAc41Oxh7qFXqO1A,"""Bugigattolo""",Liberty Village,"""54 Fraser Avenue""",Toronto,ON,M6K 1Y6,43.63652274,-79.42369293,4,24,0,"[""Italian"",""Restaurants"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
gzOjboYojl0RfUDiETdGXA,"""Vecchio Frak""",Bickford Park,"""690 College Street""",Toronto,ON,M6G 1C1,43.6554188,-79.4177747,3.5,8,0,"[""Italian"",""Restaurants"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
ihKI3k-fnzKERzKq3KOsxA,"""Coco Lezzone Resto & Bar""",Little Italy,"""602 College Street""",Toronto,ON,M6G 1B4,43.655264,-79.4142419,3,23,0,"[""Italian"",""Restaurants"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
tngl2VZ4VGpK3qFpmU0NMw,"""Scaddabush""",Entertainment District,"""200 Front Street W""",Toronto,ON,M5V 3K2,43.6449908,-79.3858646,3.5,83,1,"[""Italian"",""Restaurants"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
9Jn6MJZMz2R6rcszqmXDqg,"""Luci Restaurant""",Etobicoke,"""664 The Queensway""",Toronto,ON,M8Y 1K6,43.6275038,-79.4983385,4,35,1,"[""Italian"",""Restaurants"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
a8PzL5rUpCa8MiQEuLZaOQ,"""Panda House""",,"""2714 Saint Clair Avenue E""",Toronto,ON,M4B 1M6,43.70587312,-79.31150085,4,9,0,"[""Italian"",""Restaurants"",""Asian Fusion"",""Chinese"",""Vietnamese"",""Thai"","""","""","""","""","""","""","""","""",""""]"
2i0dDzxLuQQAwzxDZVR-1g,"""Oretta""",,"""633 King Street W""",Toronto,ON,M5V 1M5,43.6439175,-79.4016289,3,80,1,"[""Italian"",""Restaurants"",""Bakeries"",""Nightlife"",""Coffee & Tea"",""Food"",""Bars"","""","""","""","""","""","""","""",""""]"
eMP3ffj6Zr7o3tY2G6EgSQ,"""CSB""",Little Italy,"""574 College Street""",Toronto,ON,M6G 1B3,43.6554165,-79.4129672,3,9,0,"[""Italian"",""Restaurants"",""Bars"",""Nightlife"",""Tapas/Small Plates"","""","""","""","""","""","""","""","""","""",""""]"
wNXw53wmePcf_V3rF18LUg,"""Grazie Ristorante""",Yonge and Eglinton,"""2373 Yonge Street""",Toronto,ON,M4P 2C8,43.7093922,-79.398862,4,325,1,"[""Italian"",""Restaurants"",""Bars"",""Nightlife"",""Wine Bars"","""","""","""","""","""","""","""","""","""",""""]"
TWt-6EilZoSH99CheLPD2A,"""Hey!""",Roncesvalles,"""89 Roncesvalles Avenue""",Toronto,ON,M6R 2K6,43.6416889,-79.4471373,3,35,0,"[""Italian"",""Restaurants"",""Breakfast & Brunch"","""","""","""","""","""","""","""","""","""","""","""",""""]"
z8H4Mdzl4jS9pYswj6Jf9w,"""Buca Yorkville""",Yorkville,"""53 Scollard Street""",Toronto,ON,M5R 0A1,43.6721423,-79.3893921,3.5,125,1,"[""Italian"",""Restaurants"",""Breakfast & Brunch"",""Seafood"","""","""","""","""","""","""","""","""","""","""",""""]"
Fihzq3H6od0AP2WFLCE5yQ,"""Frascati""",Downtown Core,"""13 Elm Street""",Toronto,ON,M5G 1H1,43.657548,-79.3823435,3.5,19,1,"[""Italian"",""Restaurants"",""Canadian"","""","""","""","""","""","""","""","""","""","""","""",""""]"
Ehl4wwFZnB6WhiHt-0tIwA,"""Kiwe Kitchen""",,"""587 King Street W""",Toronto,ON,M5V 1M5,43.64434639,-79.40018613,3,22,0,"[""Italian"",""Restaurants"",""Canadian"","""","""","""","""","""","""","""","""","""","""","""",""""]"
nQFlHK1UxglOjhblGSgeaw,"""Pizza Hut""",Mount Pleasant and Davisville,"""1386 Bayview Avenue""",Toronto,ON,M4G 3A1,43.7006201,-79.3735167,3.5,6,1,"[""Italian"",""Restaurants"",""Chicken Wings"",""Pizza"","""","""","""","""","""","""","""","""","""","""",""""]"
ci4y1hlswh2ZWBNzySJKxQ,"""Pizza Hut""",The Beach,"""2070 Queen Street E""",Toronto,ON,M4E 1C9,43.6708274,-79.2971629,2.5,3,1,"[""Italian"",""Restaurants"",""Chicken Wings"",""Pizza"","""","""","""","""","""","""","""","""","""","""",""""]"
ZL2QeOMAPXthvBmng5RN-Q,"""Pizza Hut""",Willowdale,"""4936 Yonge Street""",Toronto,ON,M2N 5N5,43.764524,-79.412161,1.5,10,1,"[""Italian"",""Restaurants"",""Chicken Wings"",""Pizza"","""","""","""","""","""","""","""","""","""","""",""""]"
pQ-hX4E04DKH_buP_MByUg,"""Pizza Hut""",Etobicoke,"""1630 Albion Road""",Toronto,ON,M9V 5H5,43.7420621,-79.5933844,1.5,3,1,"[""Italian"",""Restaurants"",""Chicken Wings"",""Pizza"","""","""","""","""","""","""","""","""","""","""",""""]"
PmLFk1s8pPVNXChqETM4MA,"""Coco Lezzone""",The Annex,"""137 Avenue Road""",Toronto,ON,M5R 2H4,43.6739132,-79.3962418,3.5,17,0,"[""Italian"",""Restaurants"",""Event Planning & Services"",""Caterers"","""","""","""","""","""","""","""","""","""","""",""""]"
BGK5N70oRV_o6RK7tDnlkw,"""Serra Ristorante""",The Annex,"""378 Bloor St W""",Toronto,ON,M5S 1X2,43.6662923,-79.4062449,3,12,0,"[""Italian"",""Restaurants"",""Food"","""","""","""","""","""","""","""","""","""","""","""",""""]"
im8sxT2V-drSvxP17qdb2A,"""Sicilian Sidewalk Cafe""",Bickford Park,"""712 College Street""",Toronto,ON,M6G 1C3,43.6553573,-79.4185968,3.5,63,1,"[""Italian"",""Restaurants"",""Food"",""Ice Cream & Frozen Yogurt"","""","""","""","""","""","""","""","""","""","""",""""]"
#NAME?,"""Joe Badali's Ristorante Italiano & Bar""",Downtown Core,"""156 Front Street W""",Toronto,ON,M5J 2L6,43.6452817,-79.3843036,3,110,1,"[""Italian"",""Restaurants"",""Gluten-Free"","""","""","""","""","""","""","""","""","""","""","""",""""]"
VbFGfmrl0VtXc10vKpj5aw,"""Porticello Restaurant""",Harbourfront,"""370 Queens Quay W""",Toronto,ON,M5V 3J3,43.6387666,-79.38979,3.5,3,0,"[""Italian"",""Restaurants"",""Greek"",""Mediterranean"","""","""","""","""","""","""","""","""","""","""",""""]"
P0-oxpGOTqRYbXNUye0IFw,"""Pasta Pantry""",Mount Pleasant and Davisville,"""1997 Yonge Street""",Toronto,ON,M4S 1Z8,43.7007399,-79.3969147,5,17,1,"[""Italian"",""Restaurants"",""Grocery"",""Specialty Food"",""Food"","""","""","""","""","""","""","""","""","""",""""]"
FySLcpQNaDK_wrKmZA02cw,"""Locus144""",Liberty Village,"""144-171 East Liberty St, Unit 144""",Toronto,ON,M6K 3P6,43.6382143,-79.4178781,4.5,12,1,"[""Italian"",""Restaurants"",""Lounges"",""Bars"",""Nightlife"","""","""","""","""","""","""","""","""","""",""""]"
J0ET9_Zvh10E02BrEN74iw,"""Fortuna Ristorante & Lounge""",Yorkville,"""12 Cumberland Street""",Toronto,ON,M4W 1J5,43.671077,-79.3879681,3.5,18,0,"[""Italian"",""Restaurants"",""Lounges"",""Nightlife"",""Bars"","""","""","""","""","""","""","""","""","""",""""]"
mAhu38hHUQyOatamyQsOww,"""Citta""",City Place,"""92 Fort York Boulevard""",Toronto,ON,M5V 0C1,43.63986771,-79.39701202,3,35,0,"[""Italian"",""Restaurants"",""Mediterranean"","""","""","""","""","""","""","""","""","""","""","""",""""]"
UBW3Asjmih0nARbBNK3oEA,"""Il Gatto Nero""",Bickford Park,"""720 College St""",Toronto,ON,M6G 1C3,43.655254,-79.4188956,3,48,1,"[""Italian"",""Restaurants"",""Nightlife"","""","""","""","""","""","""","""","""","""","""","""",""""]"
aYKicBsSzLKr76_bvsURZA,"""Pizza e Pazzi""",New Toronto,"""9th Street Lakeshore Boulevard""",Toronto,ON,M8V,43.6002871,-79.5076076,2.5,7,0,"[""Italian"",""Restaurants"",""Pizza"","""","""","""","""","""","""","""","""","""","""","""",""""]"
H9Ht6OgTMl3PZoX60OzCew,"""Domino's Pizza""",New Toronto,"""2811 Lake Shore Boulevard W""",Toronto,ON,M8V 1H6,43.601733,-79.5008951,2.5,12,1,"[""Italian"",""Restaurants"",""Pizza"","""","""","""","""","""","""","""","""","""","""","""",""""]"
a_HejZvHvG2IM7ri1CnlYA,"""Paisano""",,"""865 York Mills Road""",Toronto,ON,M3B 1Y6,43.7541723,-79.3495129,3.5,23,1,"[""Italian"",""Restaurants"",""Pizza"","""","""","""","""","""","""","""","""","""","""","""",""""]"
desFvtCBYm3gpiiHlrFw4g,"""La Famiglia""",,"""1555 O'Connor Drive""",Toronto,ON,M4B 2V5,43.71493,-79.3051,4.5,36,1,"[""Italian"",""Restaurants"",""Pizza"","""","""","""","""","""","""","""","""","""","""","""",""""]"
U4H4vWjfmhFBC9vzH1HH9A,"""Forest Hill Pizza""",,"""868 Eglinton Avenue W""",Toronto,ON,M6C 2B6,43.7009998,-79.4262166,3.5,5,0,"[""Italian"",""Restaurants"",""Pizza"","""","""","""","""","""","""","""","""","""","""","""",""""]"
ofUx7sIRMBfIAnx_Qb6Klw,"""Verdi""",Mount Pleasant and Davisville,"""1566 Bayview Ave""",Toronto,ON,M4G 3B7,43.705393,-79.3752859,3,12,1,"[""Italian"",""Restaurants"",""Pizza"","""","""","""","""","""","""","""","""","""","""","""",""""]"
xhCiQt_-pMp1nKDXZ7n7BQ,"""Lambretta Pizzeria & Wine Bar""",Roncesvalles,"""89 Roncesvalles Avenue""",Toronto,ON,M6R 2K6,43.64165965,-79.44713056,3.5,31,1,"[""Italian"",""Restaurants"",""Pizza"","""","""","""","""","""","""","""","""","""","""","""",""""]"
sCpa9e3HOSPuOlZUIVTWKQ,"""Piazza Monte""",Scarborough,"""297 Port Union Road""",Toronto,ON,M1C 2L3,43.7894519,-79.1407734,3,5,0,"[""Italian"",""Restaurants"",""Pizza"","""","""","""","""","""","""","""","""","""","""","""",""""]"
cRQCPnhzfgFaiJUCWWAI5A,"""Sagra""",,"""240 Annette Street""",Toronto,ON,M6P 1R1,43.66254,-79.47053519,3,4,0,"[""Italian"",""Restaurants"",""Pizza"","""","""","""","""","""","""","""","""","""","""","""",""""]"
BlrvqjGanZvjlNsnIyvAXQ,"""Regina Pizzeria & Trattoria""",Bickford Park,"""782 College Street""",Toronto,ON,M6G 1C6,43.654881,-79.420858,4,48,1,"[""Italian"",""Restaurants"",""Pizza"","""","""","""","""","""","""","""","""","""","""","""",""""]"
Px3xYvClWb-wSjyERBFWNw,"""Pizza Roma & Restaurant""",Dovercourt,"""1090 Bloor Street W""",Toronto,ON,M6H 1M6,43.6601487,-79.4341132,3,14,0,"[""Italian"",""Restaurants"",""Pizza"","""","""","""","""","""","""","""","""","""","""","""",""""]"
UHG4qz2wv_CrltSdCLVg-A,"""Big Slice Express""",Etobicoke,"""3391 Bloor Street West""",Toronto,ON,M8X 1G3,43.644289,-79.523891,4,3,1,"[""Italian"",""Restaurants"",""Pizza"","""","""","""","""","""","""","""","""","""","""","""",""""]"
846lAt9k0-jjM8TbBIRAmg,"""Terroni""",Yonge and St. Clair,"""1 Balmoral Ave""",Toronto,ON,M4V 3B9,43.6853479,-79.3930809,3,22,0,"[""Italian"",""Restaurants"",""Pizza"","""","""","""","""","""","""","""","""","""","""","""",""""]"
sKrt4CMGyG8YAjxVkk4hPQ,"""Fusaro's Kitchen""",Entertainment District,"""147 Spadina Avenue""",Toronto,ON,M5V 2L7,43.6480684,-79.3956287,4,98,1,"[""Italian"",""Restaurants"",""Pizza"","""","""","""","""","""","""","""","""","""","""","""",""""]"
zZ5EM6ON8l7R32HwDabd2Q,"""John's Classic Pizza""",Little Italy,"""591 College St""",Toronto,ON,M6G 1B2,43.6552044,-79.4135478,3.5,6,0,"[""Italian"",""Restaurants"",""Pizza"","""","""","""","""","""","""","""","""","""","""","""",""""]"
tWdp26XQEJqJGnRmFVJQxA,"""Mangia & Bevi""",Corktown,"""260 King Street E""",Toronto,ON,M5R 4L5,43.6522239,-79.36630726,4,148,1,"[""Italian"",""Restaurants"",""Pizza"","""","""","""","""","""","""","""","""","""","""","""",""""]"
N-U0o7hIKy3Z6KY_O4RuPg,"""PICEA997""",Dovercourt,"""997 Dupont Street""",Toronto,ON,M6H 1Z5,43.6698988,-79.4315486,3,32,0,"[""Italian"",""Restaurants"",""Pizza"","""","""","""","""","""","""","""","""","""","""","""",""""]"
gMONN1bKUHlNKPrYGSADLQ,"""Bar Milano""",Harbourfront,"""207 Queens Quay W""",Toronto,ON,M5J 1A7,43.638769,-79.3807571,2.5,43,0,"[""Italian"",""Restaurants"",""Pizza"",""Bars"",""Nightlife"","""","""","""","""","""","""","""","""","""",""""]"
Idk-QTyUZq9w0ALh5cyvrw,"""Pizza Pizza""",Queen Street West,"""228 Queen Street W""",Toronto,ON,M5V 1Z6,43.6503226,-79.3900762,2,12,1,"[""Italian"",""Restaurants"",""Pizza"",""Chicken Wings"","""","""","""","""","""","""","""","""","""","""",""""]"
n9BrA1zIwlbiP1hLAc24jg,"""Tosto Quickfire Pizza Pasta""",Discovery District,"""800 Bay Street, Unit 101""",Toronto,ON,M5S 3A9,43.661136,-79.3864087,4,73,1,"[""Italian"",""Restaurants"",""Pizza"",""Sandwiches"","""","""","""","""","""","""","""","""","""","""",""""]"
NOKaVqvi4hI8RgGjFCFIAg,"""San Francesco Foods - Clinton""",Little Italy,"""10 Clinton Street""",Toronto,ON,M6J 2N8,43.6537655,-79.4133199,4,42,1,"[""Italian"",""Restaurants"",""Pizza"",""Sandwiches"","""","""","""","""","""","""","""","""","""","""",""""]"
ugWB_hkm21s9v8xxAkmNVg,"""Mamma's Pizza""",The Beach,"""2118 Queen St E""",Toronto,ON,M4E 1E2,43.6713061,-79.2948458,3,8,1,"[""Italian"",""Restaurants"",""Pizza"",""Sandwiches"","""","""","""","""","""","""","""","""","""","""",""""]"
NFaVXGofY855SyGs6D3_-Q,"""Tosto Quickfire Pizza Pasta""",,"""431 Richmond Street W""",Toronto,ON,M5V 1X9,43.6476808,-79.3967361,3.5,21,1,"[""Italian"",""Restaurants"",""Pizza"",""Sandwiches"",""Salad"","""","""","""","""","""","""","""","""","""",""""]"
oE1EuKY2GmpfIiSGy3YmGw,"""Ardo Restaurant""",Corktown,"""243 King Street E""",Toronto,ON,M5A 1J9,43.6511417,-79.3684701,3.5,45,1,"[""Italian"",""Restaurants"",""Pizza"",""Seafood"","""","""","""","""","""","""","""","""","""","""",""""]"
KEyjG-6G4Dbo3p1Wmnxs4Q,"""Vannis Restaurant""",,"""672b St Clair Avenue W""",Toronto,ON,M6C 1B1,43.6819924,-79.4255315,3,39,1,"[""Italian"",""Restaurants"",""Pizza"",""Seafood"","""","""","""","""","""","""","""","""","""","""",""""]"
yhUmRy7x5Zw1XXVhxQ2zQQ,"""Vivid Pizzeria & Restaurant""",,"""1067 St. Clair Ave W""",Toronto,ON,M6H 3B1,43.6786591,-79.4392235,4,7,0,"[""Italian"",""Restaurants"",""Pizza"",""Specialty Food"",""Ethnic Food"",""Food"","""","""","""","""","""","""","""","""",""""]"
XxXJat55Oep1BMzQ9yJJhQ,"""Negroni""",Palmerston,"""492 College Street""",Toronto,ON,M6G 1A4,43.6562802,-79.4097497,4,38,0,"[""Italian"",""Restaurants"",""Sandwiches"","""","""","""","""","""","""","""","""","""","""","""",""""]"
m9tH7h2sKkyWMdTbBYej9g,"""Mamma's Pizza""",,"""944 Eglinton Ave W""",Toronto,ON,M6C 2C2,43.7005602,-79.4286096,1.5,5,1,"[""Italian"",""Restaurants"",""Sandwiches"",""Pizza"","""","""","""","""","""","""","""","""","""","""",""""]"
yyT2aODioewkwIP-dQZ_wA,"""San Francesco Foods - Yonge""",,"""3233 Yonge Street""",Toronto,ON,M4N 2L5,43.7287149,-79.4029972,2,4,1,"[""Italian"",""Restaurants"",""Sandwiches"",""Poutineries"",""Pizza"","""","""","""","""","""","""","""","""","""",""""]"
S2eGygYWQB2yyb3-neKTlw,"""7 Numbers Danforth""",Riverdale,"""307 Danforth Avenue E""",Toronto,ON,M4K 1N7,43.6769587,-79.3538463,3.5,84,1,"[""Italian"",""Restaurants"",""TapasBars"","""","""","""","""","""","""","""","""","""","""","""",""""]"
scDoMngWB0k37qgb7Ec-tQ,"""Gerrard Spaghetti & Pizza House""",The Danforth,"""1528 Danforth Avenue""",Toronto,ON,M4J 1N4,43.6833225,-79.3248004,3,20,1,"[""Italian"",""Salad"",""Pizza"",""Event Planning & Services"",""Restaurants"",""Caterers"","""","""","""","""","""","""","""","""",""""]"
wY8EmrjhokXEgSeCOJwoqQ,"""Calabrese Pizza""",New Toronto,"""3019 Lake Shore Boulevard W""",Toronto,ON,M8V 1K2,43.60003831,-79.50851966,3.5,19,1,"[""Italian"",""Sandwiches"",""Pizza"",""Restaurants"","""","""","""","""","""","""","""","""","""","""",""""]"
kQ9gVGp5R_jZwLi0-q8PZQ,"""Hey Meatball""",Leslieville,"""912 Queen Street  E""",Toronto,ON,M4M 1J5,43.6606484,-79.3422511,4,61,0,"[""Italian"",""Sandwiches"",""Restaurants"","""","""","""","""","""","""","""","""","""","""","""",""""]"
lCMOdWehkmMbb-BY4B4XxA,"""Mamma's Pizza""",Downtown Core,"""127 Yonge St""",Toronto,ON,M5C 1X3,43.650905,-79.3784558,2.5,8,1,"[""Italian"",""Sandwiches"",""Restaurants"",""Pizza"","""","""","""","""","""","""","""","""","""","""",""""]"
aYGqrw1lJHs8Hw0kHC5TVA,"""Mare Pizzeria""",Kensington Market,"""185 Baldwin Street""",Toronto,ON,M5T 1L8,43.6547607,-79.4009673,4,28,1,"[""Italian"",""Sandwiches"",""Restaurants"",""Pizza"","""","""","""","""","""","""","""","""","""","""",""""]"
Q4RSmF0s-AkaegrLFCLEbg,"""Donatello Restaurant""",Downtown Core,"""37 Elm Street""",Toronto,ON,M5G 1H1,43.657425,-79.383474,4,115,1,"[""Italian"",""Seafood"",""Restaurants"","""","""","""","""","""","""","""","""","""","""","""",""""]"
1gL9mw6HRbetCb9vOBoPQw,"""Pizzaiolo""",Yonge and St. Clair,"""13 St Clair Ave W""",Toronto,ON,M4V 1K6,43.6877499,-79.394666,3.5,22,1,"[""Italian"",""Vegan"",""Pizza"",""Gluten-Free"",""Restaurants"","""","""","""","""","""","""","""","""","""",""""]"
eQNApV0-OpYJec3y1OoBvg,"""Magic Oven""",The Junction,"""347 Keele Street""",Toronto,ON,M6P 2K6,43.6647484,-79.4639484,3,42,0,"[""Italian"",""Vegan"",""Vegetarian"",""Gluten-Free"",""Restaurants"",""Pizza"","""","""","""","""","""","""","""","""",""""]"
aEZ_EoArhpjV2p0q5MXFMA,"""Onnki Donburi""",Church-Wellesley Village,"""40 Hayden Street""",Toronto,ON,M4Y 1V8,43.6698371,-79.3846507,4,33,1,"[""Japanese"",""Asian Fusion"",""Diners"",""Soul Food"",""Restaurants"","""","""","""","""","""","""","""","""","""",""""]"
UXzgjfob4cvZUo1JbiN_GA,"""Aka""",The Annex,"""394 Bloor Street W""",Toronto,ON,M5S 1X4,43.6661139,-79.4072292,3.5,46,0,"[""Japanese"",""Asian Fusion"",""Restaurants"","""","""","""","""","""","""","""","""","""","""","""",""""]"
5sKb4h7R5gdhePSflPD0Tw,"""Kiku Japanese Cuisine""",,"""808 York Mills Road""",Toronto,ON,M3B 1X8,43.754089,-79.3579885,3,83,1,"[""Japanese"",""Caterers"",""Event Planning & Services"",""Restaurants"",""SushiBars"","""","""","""","""","""","""","""","""","""",""""]"
UVKi839mvCc9BrCmeJbitA,"""Shinobu Sushi""",,"""3403 Yonge Street""",Toronto,ON,M4N 2M8,43.7326472,-79.4039702,4,90,1,"[""Japanese"",""Caterers"",""SushiBars"",""Event Planning & Services"",""Restaurants"","""","""","""","""","""","""","""","""","""",""""]"
SNkkuchbVtUzCwyENcai_g,"""Danji""",Downtown Core,"""590 Yonge Street""",Toronto,ON,M4Y 1Z3,43.66530011,-79.38489892,3.5,58,0,"[""Japanese"",""Chinese"",""Restaurants"",""Korean"","""","""","""","""","""","""","""","""","""","""",""""]"
AbQMlXCfWvMnNXADMaiMIw,"""TCJ Restaurant""",Corktown,"""64B Queen Street E""",Toronto,ON,M5B 1Y4,43.65332689,-79.37556131,3.5,46,1,"[""Japanese"",""Chinese"",""Restaurants"",""Thai"","""","""","""","""","""","""","""","""","""","""",""""]"
sGyxho4L87V465XySbBrIw,"""SU&SHI Noodle Bar - Yorkdale""",,"""3401 Dufferin Street""",Toronto,ON,M6A 3A1,43.7265546,-79.4556217,2.5,75,1,"[""Japanese"",""Ethnic Food"",""Food"",""Specialty Food"",""Restaurants"","""","""","""","""","""","""","""","""","""",""""]"
tK05tv0fKQkhYev9vuHEKg,"""Corner By Spoon And Fork""",Yorkville,"""1225 Dundas Street E""",Toronto,ON,M5R 3L2,43.67100989,-79.39444693,4,5,1,"[""Japanese"",""Fast Food"",""Restaurants"",""Thai"","""","""","""","""","""","""","""","""","""","""",""""]"
oENci7xCWGXnwaD06o7fVg,"""EDO""",,"""484 Eglinton Avenue W""",Toronto,ON,M5N 1A5,43.7037371,-79.4126845,3,31,1,"[""Japanese"",""Food"",""Specialty Food"",""SushiBars"",""Asian Fusion"",""Restaurants"",""Ethnic Food"","""","""","""","""","""","""","""",""""]"
H9pG0BNhqID2MTj8KnY3jQ,"""COO Café Bread or Rice""",Dufferin Grove,"""1049 Bloor Street W""",Toronto,ON,M6H 1M4,43.66049747,-79.43192784,4.5,46,1,"[""Japanese"",""French"",""Cafes"",""Restaurants"","""","""","""","""","""","""","""","""","""","""",""""]"
-59dl6bXMKpmv38TosZJlg,"""Han Sushi""",,"""214 Laird Drive""",Toronto,ON,M4G 3W4,43.71167024,-79.36419452,4.5,4,0,"[""Japanese"",""Korean"",""Restaurants"","""","""","""","""","""","""","""","""","""","""","""",""""]"
iB1iGtTgr3fucKrT9yxinw,"""Mr.Tonkatsu""",Downtown Core,"""548 Yonge Street""",Toronto,ON,M4Y 1Y8,43.6643306,-79.3845168,4,21,1,"[""Japanese"",""Korean"",""Restaurants"","""","""","""","""","""","""","""","""","""","""","""",""""]"
cAj-wwzw8HhwpHDtF_zLhA,"""Dani Sushi Japanese & Korean Restaurant""",Etobicoke,"""3423 Lake Shore Boulevard W""",Toronto,ON,M8W 1N2,43.59543782,-79.52863749,4.5,32,1,"[""Japanese"",""Korean"",""Restaurants"","""","""","""","""","""","""","""","""","""","""","""",""""]"
tZZDCsWJ169-DHLjvafA6w,"""Izakaya Tsuki""",Willowdale,"""5182 Yonge Street""",Toronto,ON,M2N 5P6,43.7702933,-79.41333199,4,66,0,"[""Japanese"",""Korean"",""Restaurants"","""","""","""","""","""","""","""","""","""","""","""",""""]"
-0NhdsDJsdarxyDPR523ZQ,"""Akco Lounge""",Financial District,"""100 King St W""",Toronto,ON,M5X 1K7,43.6491027,-79.3806213,3,22,0,"[""Japanese"",""Korean"",""Restaurants"","""","""","""","""","""","""","""","""","""","""","""",""""]"
kVuJH7wGrhgmCz3LI4uL3Q,"""Ho-Shim Japanese & Korean Restaurant & Take Out""",Financial District,"""First Canadian Place, 100 King Street W""",Toronto,ON,M5X,43.6486362,-79.3817439,3.5,18,0,"[""Japanese"",""Korean"",""Restaurants"","""","""","""","""","""","""","""","""","""","""","""",""""]"
aT9jGDqTCvVjGjbYC969Rg,"""Sushi & BBbop""",Ryerson,"""Food Court At Aura, 384 Yonge Street, Unit 57""",Toronto,ON,M5B 1S8,43.659154,-79.3821435,4.5,68,1,"[""Japanese"",""Korean"",""Restaurants"",""Food Court"",""SushiBars"","""","""","""","""","""","""","""","""","""",""""]"
eO_nNplE10aaRi-fiEV0WA,"""Kimi Sushi""",Etobicoke,"""260 Manitoba Street""",Toronto,ON,M8Y,43.62414155,-79.49008955,3.5,3,0,"[""Japanese"",""Korean"",""Restaurants"",""SushiBars"","""","""","""","""","""","""","""","""","""","""",""""]"
KxcQs2Lkm3FJiltVWXOz_Q,"""Hashi Izakaya""",Willowdale,"""5582 Yonge Street""",Toronto,ON,M2N 5S2,43.779256,-79.415713,3.5,41,1,"[""Japanese"",""Nightlife"",""Korean"",""Restaurants"",""TapasBars"",""Bars"","""","""","""","""","""","""","""","""",""""]"
0mGYvAFGxH9bGRqYHxS0BQ,"""Touhenboku Ramen Restaurant""",Yonge and Eglinton,"""2459 Yonge Street""",Toronto,ON,M4P,43.7114087,-79.3993231,3.5,100,1,"[""Japanese"",""Noodles"",""Ramen"",""Restaurants"","""","""","""","""","""","""","""","""","""","""",""""]"
bzMO8LJmJtgo3KuyWGKUxA,"""Homemade Ramen""",Chinatown,"""263 Spadina Avenue""",Toronto,ON,M5T 2E3,43.6523897,-79.3973911,4,148,1,"[""Japanese"",""Noodles"",""Ramen"",""Restaurants"",""Chinese"","""","""","""","""","""","""","""","""","""",""""]"
piZ4JqJI5WTljJuQV7yZHQ,"""KINTON RAMEN""",Downtown Core,"""51 Baldwin St""",Toronto,ON,M5T 1L1,43.65600818,-79.39355816,3.5,414,1,"[""Japanese"",""Noodles"",""Restaurants"",""Soup"",""Ramen"","""","""","""","""","""","""","""","""","""",""""]"
t19vb_4ML2dg5HZ-MF3muA,"""KINTON RAMEN""",Queen Street West,"""402 Queen St W""",Toronto,ON,M5V 2A6,43.6486906,-79.397202,3.5,144,1,"[""Japanese"",""Ramen"",""Restaurants"","""","""","""","""","""","""","""","""","""","""","""",""""]"
a_assgoJEpKu2-kyAWFc8Q,"""Kenzo Ramen Bloor""",The Annex,"""372 Bloor Street W""",Toronto,ON,M5S 1X7,43.6662134,-79.4060283,3.5,94,1,"[""Japanese"",""Ramen"",""Restaurants"","""","""","""","""","""","""","""","""","""","""","""",""""]"
